customerID,monthly_spend,revenue_at_risk,decline_flag,risk_score,action_segment,recommended_action
4293-ETKAP,78.02861538461538,164.2249999999999,31,125.04358461538455,At Risk,Engagement Campaign / Usage Incentive
8348-JLBUG,81.07484375,162.67833333333334,31,125.02945312499999,At Risk,Engagement Campaign / Usage Incentive
0691-JVSYA,92.62981132075473,156.27666666666664,29,124.4549433962264,At Risk,Engagement Campaign / Usage Incentive
3200-MNQTF,68.38865671641791,166.70333333333338,35,124.03859701492539,At Risk,Engagement Campaign / Usage Incentive
2558-BUOZZ,95.97106382978724,153.74166666666665,25,123.53631914893616,At Risk,Engagement Campaign / Usage Incentive
5275-PMFUT,65.69375,166.98666666666668,33,123.200125,At Risk,Engagement Campaign / Usage Incentive
4742-DRORA,96.9835,151.70000000000005,29,123.01505000000003,At Risk,Engagement Campaign / Usage Incentive
1867-TJHTS,79.74344827586206,159.56166666666664,31,122.7600344827586,At Risk,Engagement Campaign / Usage Incentive
1216-BGTSP,116.75777777777779,141.4766666666667,26,122.51333333333335,At Risk,Engagement Campaign / Usage Incentive
6559-RAKOZ,97.88612244897959,150.60166666666674,27,122.42683673469392,At Risk,Engagement Campaign / Usage Incentive
8945-MUQUF,92.70117647058824,152.05999999999997,25,121.54635294117645,At Risk,Engagement Campaign / Usage Incentive
8311-UEUAB,73.23910447761193,160.275,33,121.43673134328358,At Risk,Engagement Campaign / Usage Incentive
6518-LGAOV,101.5771052631579,148.33,18,121.27113157894738,At Risk,Engagement Campaign / Usage Incentive
1217-VASWC,98.61767441860466,148.34333333333333,26,121.19130232558139,At Risk,Engagement Campaign / Usage Incentive
5671-RQRLP,72.02757142857143,159.86499999999998,36,121.1272714285714,At Risk,Engagement Campaign / Usage Incentive
0330-BGYZE,100.95516666666666,147.03833333333333,26,121.10954999999998,At Risk,Engagement Campaign / Usage Incentive
0727-BMPLR,100.80145454545455,146.82,26,120.93243636363636,At Risk,Engagement Campaign / Usage Incentive
2001-MCUUW,106.1245652173913,144.90666666666672,21,120.88136956521741,At Risk,Engagement Campaign / Usage Incentive
2293-IJWPS,97.63157894736842,147.3866666666667,28,120.52147368421056,At Risk,Engagement Campaign / Usage Incentive
3563-SVYLG,64.36220588235294,162.64,36,120.49266176470587,At Risk,Engagement Campaign / Usage Incentive
5294-IMHHT,102.77735849056603,144.75,26,120.2832075471698,At Risk,Engagement Campaign / Usage Incentive
9220-ZNKJI,86.57854545454545,153.03000000000003,22,119.99156363636365,At Risk,Engagement Campaign / Usage Incentive
2205-LPVGL,86.19103448275862,151.97833333333332,27,119.74431034482758,At Risk,Engagement Campaign / Usage Incentive
3795-GWTRD,75.5779365079365,156.565,29,119.51238095238095,At Risk,Engagement Campaign / Usage Incentive
5148-ORICT,74.84578125,156.47999999999993,31,119.44173437499995,At Risk,Engagement Campaign / Usage Incentive
7576-JMYWV,105.45673913043478,142.6033333333333,22,119.3990217391304,At Risk,Engagement Campaign / Usage Incentive
7550-WIQVA,106.7756,141.92166666666668,22,119.38568000000001,At Risk,Engagement Campaign / Usage Incentive
3166-PNEOF,84.07131147540984,150.7816666666667,34,119.09039344262297,At Risk,Engagement Campaign / Usage Incentive
9732-EQMWY,99.53061224489795,143.51999999999998,26,118.57118367346936,At Risk,Engagement Campaign / Usage Incentive
0239-OXEXL,88.34130434782608,149.60666666666665,23,118.56639130434782,At Risk,Engagement Campaign / Usage Incentive
8144-DGHXP,78.15481481481481,153.05,29,118.17644444444444,At Risk,Engagement Campaign / Usage Incentive
7047-FWEYA,104.24782608695651,141.25000000000006,19,117.92434782608699,At Risk,Engagement Campaign / Usage Incentive
4879-GZLFH,92.565,146.78000000000003,18,117.6375,At Risk,Engagement Campaign / Usage Incentive
3167-SNQPL,100.22394736842107,141.92666666666668,20,117.22318421052633,At Risk,Engagement Campaign / Usage Incentive
2256-YLYLP,72.02367647058823,154.48999999999995,29,117.20110294117644,At Risk,Engagement Campaign / Usage Incentive
2995-UPRYS,100.78774999999999,141.42666666666665,20,117.09232499999997,At Risk,Engagement Campaign / Usage Incentive
2845-KDHVX,65.90359375,156.22333333333333,34,116.905078125,At Risk,Engagement Campaign / Usage Incentive
9281-CEDRU,65.66161764705882,155.6266666666667,32,116.27448529411767,At Risk,Engagement Campaign / Usage Incentive
0943-ZQPXH,93.85613636363637,142.96666666666658,21,116.03684090909084,At Risk,Engagement Campaign / Usage Incentive
1088-AUUZZ,78.0125,149.91666666666663,26,115.95374999999997,At Risk,Engagement Campaign / Usage Incentive
6838-YAUVY,101.54629629629629,137.11333333333337,30,115.7318888888889,At Risk,Engagement Campaign / Usage Incentive
0853-NWIFK,96.9451111111111,140.20833333333343,22,115.40853333333338,At Risk,Engagement Campaign / Usage Incentive
3470-OBUET,74.36656716417912,149.54666666666662,33,115.33797014925369,At Risk,Engagement Campaign / Usage Incentive
1394-SUIUH,85.65659090909091,145.12666666666667,24,115.17297727272727,At Risk,Engagement Campaign / Usage Incentive
9831-BPFRI,90.88435897435897,142.68666666666667,22,115.07730769230768,At Risk,Engagement Campaign / Usage Incentive
0292-WEGCH,83.10333333333334,144.3716666666667,31,114.65400000000001,At Risk,Engagement Campaign / Usage Incentive
6950-TWMYB,80.85037037037037,146.95833333333337,22,114.63011111111113,At Risk,Engagement Campaign / Usage Incentive
8023-QHAIO,78.56553571428572,147.06166666666664,27,114.5066607142857,At Risk,Engagement Campaign / Usage Incentive
9695-IDRZR,116.85441176470587,129.46,15,114.23232352941176,At Risk,Engagement Campaign / Usage Incentive
6115-ZTBFQ,65.76083333333332,151.30333333333337,31,113.61025000000001,At Risk,Engagement Campaign / Usage Incentive
5893-PYOLZ,80.89678571428571,144.30666666666667,27,113.55303571428571,At Risk,Engagement Campaign / Usage Incentive
5575-TPIZQ,86.19891304347826,140.69833333333332,21,112.37867391304347,At Risk,Engagement Campaign / Usage Incentive
1136-XGEQU,85.0988,140.4133333333333,24,112.17763999999998,At Risk,Engagement Campaign / Usage Incentive
0114-PEGZZ,104.90484848484849,131.93166666666667,14,112.03045454545456,At Risk,Engagement Campaign / Usage Incentive
8547-NSBBO,99.10485714285714,133.57999999999998,20,111.87945714285712,At Risk,Engagement Campaign / Usage Incentive
8331-ZXFOE,70.43775862068965,146.86833333333334,26,111.85232758620688,At Risk,Engagement Campaign / Usage Incentive
5380-WJKOV,106.85470588235295,130.06333333333328,17,111.79441176470586,At Risk,Engagement Campaign / Usage Incentive
9812-GHVRI,79.202,143.11500000000004,21,111.7296,At Risk,Engagement Campaign / Usage Incentive
0447-RXSGD,105.73208333333334,129.61000000000007,12,110.68562500000003,At Risk,Engagement Campaign / Usage Incentive
6893-ODYYE,90.4726,134.87666666666672,24,110.46778000000003,At Risk,Engagement Campaign / Usage Incentive
7997-EASSD,78.65968253968255,139.2533333333333,32,110.34990476190474,At Risk,Engagement Campaign / Usage Incentive
3898-GUYTS,99.17177777777779,130.8766666666666,20,110.27753333333331,At Risk,Engagement Campaign / Usage Incentive
9943-VSZUV,74.81029850746269,140.5233333333333,32,109.95708955223878,At Risk,Engagement Campaign / Usage Incentive
2856-NNASM,89.28906976744186,133.8316666666667,24,109.48572093023259,At Risk,Engagement Campaign / Usage Incentive
9968-FFVVH,69.14079365079365,142.88333333333333,30,109.47223809523808,At Risk,Engagement Campaign / Usage Incentive
7838-LAZFO,81.40511111111111,138.04333333333332,22,109.44753333333333,At Risk,Engagement Campaign / Usage Incentive
0093-XWZFY,105.61224999999999,126.41333333333328,18,109.33167499999996,At Risk,Engagement Campaign / Usage Incentive
7860-KSUGX,66.08305555555555,142.99333333333334,36,109.22091666666667,At Risk,Engagement Campaign / Usage Incentive
7317-GGVPB,92.44169014084507,129.82666666666665,35,109.1285070422535,At Risk,Engagement Campaign / Usage Incentive
3858-XHYJO,106.49749999999999,125.36000000000001,19,109.06525,At Risk,Engagement Campaign / Usage Incentive
4097-YODCF,100.34205882352941,128.525,17,108.91761764705882,At Risk,Engagement Campaign / Usage Incentive
3714-NTNFO,85.72795918367348,134.05499999999998,25,108.65138775510202,At Risk,Engagement Campaign / Usage Incentive
0691-NIKRI,106.68924999999999,124.75666666666666,16,108.46077499999998,At Risk,Engagement Campaign / Usage Incentive
3963-RYFNS,99.72805555555556,123.6166666666667,39,107.9884166666667,At Risk,Engagement Campaign / Usage Incentive
0013-SMEOE,94.47633802816901,126.09000000000002,39,107.89690140845072,At Risk,Engagement Campaign / Usage Incentive
8708-XPXHZ,89.90428571428572,131.00333333333333,19,107.47328571428571,At Risk,Engagement Campaign / Usage Incentive
8548-AWOFC,65.64121212121212,140.62666666666664,32,107.26836363636362,At Risk,Engagement Campaign / Usage Incentive
4079-WWQQQ,67.75125,139.05166666666668,35,107.25637499999999,At Risk,Engagement Campaign / Usage Incentive
8404-VIOMB,60.6919696969697,142.38333333333335,34,107.03759090909092,At Risk,Engagement Campaign / Usage Incentive
6549-BTYPG,56.89783333333333,143.48666666666668,37,106.86135,At Risk,Engagement Campaign / Usage Incentive
9489-DEDVP,66.88214285714285,138.30333333333334,35,106.54664285714286,At Risk,Engagement Campaign / Usage Incentive
7153-CHRBV,61.57421052631579,141.78,25,106.04026315789474,At Risk,Engagement Campaign / Usage Incentive
5397-TUPSH,69.22538461538461,137.26666666666662,29,106.02761538461536,At Risk,Engagement Campaign / Usage Incentive
7113-HIPFI,65.7219696969697,137.75333333333336,35,105.86859090909093,At Risk,Engagement Campaign / Usage Incentive
2535-PBCGC,66.97142857142858,137.07999999999998,34,105.73942857142856,At Risk,Engagement Campaign / Usage Incentive
8626-PTQGE,59.71507246376812,140.3066666666667,33,105.39852173913044,At Risk,Engagement Campaign / Usage Incentive
8468-FZTOE,71.75916666666666,132.3333333333333,42,105.12774999999996,At Risk,Engagement Campaign / Usage Incentive
7037-MTYVW,84.44578947368421,128.7033333333333,24,104.95573684210524,At Risk,Engagement Campaign / Usage Incentive
1172-VIYBP,68.86188679245282,136.02333333333328,26,104.8725660377358,At Risk,Engagement Campaign / Usage Incentive
9995-HOTOH,56.94904761904762,140.53999999999996,33,104.70871428571425,At Risk,Engagement Campaign / Usage Incentive
0607-MVMGC,75.36733333333333,132.60999999999999,25,104.6762,At Risk,Engagement Campaign / Usage Incentive
1732-VHUBQ,69.53787234042554,134.91000000000003,28,104.60736170212768,At Risk,Engagement Campaign / Usage Incentive
9239-GZHZE,96.75833333333334,119.35999999999996,38,104.44349999999997,At Risk,Engagement Campaign / Usage Incentive
0201-OAMXR,101.50471428571429,117.52333333333328,34,104.36541428571425,At Risk,Engagement Campaign / Usage Incentive
3951-NJCVI,98.11571428571428,121.26166666666671,21,104.29171428571429,At Risk,Engagement Campaign / Usage Incentive
1209-VFFOC,58.17088235294118,139.00666666666672,34,104.25526470588238,At Risk,Engagement Campaign / Usage Incentive
9921-EZKBY,92.34151515151515,124.46333333333335,15,103.88045454545455,At Risk,Engagement Campaign / Usage Incentive
5734-EJKXG,101.77655737704917,115.50000000000006,35,103.33296721311478,At Risk,Engagement Campaign / Usage Incentive
4238-JSSWH,100.80542857142858,117.87999999999995,19,102.86962857142854,At Risk,Engagement Campaign / Usage Incentive
2419-FSORS,92.8301388888889,117.52999999999999,42,102.56704166666665,At Risk,Engagement Campaign / Usage Incentive
3911-RSNHI,60.874647887323945,134.76166666666666,31,102.21939436619716,At Risk,Engagement Campaign / Usage Incentive
1666-JXLKU,101.15675675675676,116.72,16,101.97902702702702,At Risk,Engagement Campaign / Usage Incentive
3766-EJLFL,93.79117647058824,116.80000000000007,35,101.71735294117651,At Risk,Engagement Campaign / Usage Incentive
0643-OKLRP,81.65106382978723,125.14666666666676,21,101.68331914893622,At Risk,Engagement Campaign / Usage Incentive
8374-XGEJJ,99.13999999999999,116.17833333333338,22,101.64900000000002,At Risk,Engagement Campaign / Usage Incentive
8849-PRIQJ,92.97955223880597,117.40666666666661,32,101.53786567164175,At Risk,Engagement Campaign / Usage Incentive
6572-ADKRS,71.53413043478261,129.28333333333336,24,101.4302391304348,At Risk,Engagement Campaign / Usage Incentive
1996-DBMUS,69.18104166666667,130.17333333333332,25,101.35831249999998,At Risk,Engagement Campaign / Usage Incentive
4908-XAXAY,89.6226530612245,120.59333333333335,20,101.24279591836736,At Risk,Engagement Campaign / Usage Incentive
0214-JHPFW,56.604000000000006,134.72333333333341,34,101.21520000000005,At Risk,Engagement Campaign / Usage Incentive
4114-QMKVN,69.45642857142857,129.76333333333338,23,100.99492857142859,At Risk,Engagement Campaign / Usage Incentive
8847-GEOOQ,60.334666666666664,133.69,26,100.91439999999999,At Risk,Engagement Campaign / Usage Incentive
4187-CINZD,93.37891304347826,117.14666666666672,25,100.8016739130435,At Risk,Engagement Campaign / Usage Incentive
7693-QPEFS,74.76711538461538,126.23000000000002,24,100.56813461538464,At Risk,Engagement Campaign / Usage Incentive
5120-ZBLAI,75.9348,125.76166666666663,23,100.53743999999998,At Risk,Engagement Campaign / Usage Incentive
7398-LXGYX,86.78818181818181,120.12333333333338,24,100.51045454545458,At Risk,Engagement Campaign / Usage Incentive
8659-HDIYE,74.29203125,124.82333333333332,31,100.28160937499999,At Risk,Engagement Campaign / Usage Incentive
0872-CASZJ,70.22254237288136,126.36666666666667,30,99.88676271186442,At Risk,Engagement Campaign / Usage Incentive
6348-SNFUS,55.51652777777778,131.995,39,99.75195833333333,At Risk,Engagement Campaign / Usage Incentive
3308-JSGML,62.028135593220334,130.29166666666666,29,99.6834406779661,At Risk,Engagement Campaign / Usage Incentive
5144-TVGLP,89.77657894736842,117.02666666666667,22,99.34897368421052,At Risk,Engagement Campaign / Usage Incentive
9508-ILZDG,94.76029411764705,115.76999999999998,14,99.2900882352941,At Risk,Engagement Campaign / Usage Incentive
6614-YOLAC,55.7574647887324,131.33833333333337,37,99.23023943661973,At Risk,Engagement Campaign / Usage Incentive
9786-IJYDL,116.74000000000001,104.53166666666665,14,99.14099999999999,At Risk,Engagement Campaign / Usage Incentive
4254-QPEDE,68.00019230769232,126.49333333333331,25,98.79605769230768,At Risk,Engagement Campaign / Usage Incentive
7203-OYKCT,91.84736111111111,111.99499999999993,39,98.6512083333333,At Risk,Engagement Campaign / Usage Incentive
1936-UAFEH,95.52941176470588,110.88000000000002,33,98.48682352941177,At Risk,Engagement Campaign / Usage Incentive
1891-QRQSA,96.56546875,109.99999999999997,34,98.36964062499999,At Risk,Engagement Campaign / Usage Incentive
0533-UCAAU,70.89894736842105,123.60666666666663,29,98.33368421052629,At Risk,Engagement Campaign / Usage Incentive
5181-OABFK,63.97017857142857,128.01,23,98.29705357142856,At Risk,Engagement Campaign / Usage Incentive
9861-PDSZP,94.20944444444444,110.29666666666667,38,98.24083333333333,At Risk,Engagement Campaign / Usage Incentive
3199-NPKCN,95.04835820895522,109.35333333333328,37,97.82650746268654,At Risk,Engagement Campaign / Usage Incentive
1506-YJTYT,76.22266666666667,120.64000000000004,23,97.55080000000002,At Risk,Engagement Campaign / Usage Incentive
9470-XCCEM,89.96428571428571,114.30499999999996,19,97.47228571428569,At Risk,Engagement Campaign / Usage Incentive
3194-ORPIK,83.6488,115.52500000000006,30,97.40964000000004,At Risk,Engagement Campaign / Usage Incentive
5281-BUZGT,90.66527777777777,114.10000000000007,17,97.35958333333338,At Risk,Engagement Campaign / Usage Incentive
4806-DXQCE,98.82542857142857,107.04333333333335,33,97.17362857142858,At Risk,Engagement Campaign / Usage Incentive
9866-OCCKE,94.03375,107.15,43,96.800125,At Risk,Engagement Campaign / Usage Incentive
5985-BEHZK,91.79680555555555,108.43333333333334,39,96.49904166666667,At Risk,Engagement Campaign / Usage Incentive
7197-VOJMM,65.69074626865671,122.29999999999998,33,96.38722388059699,At Risk,Engagement Campaign / Usage Incentive
